498.826,224.654,-0.198
499.574,224.652,-0.198
500.398,224.649,-0.199
501.146,224.646,-0.200
501.894,224.644,-0.200
502.642,224.641,-0.201
503.466,224.638,-0.202
504.214,224.635,-0.202
504.962,224.633,-0.203
505.711,224.630,-0.204
506.534,224.627,-0.204
507.282,224.625,-0.205
508.030,224.622,-0.206
508.779,224.619,-0.206
509.602,224.616,-0.207
510.350,224.613,-0.207
511.098,224.611,-0.207
511.847,224.608,-0.208
512.670,224.605,-0.208
513.418,224.602,-0.208
514.166,224.600,-0.208
514.915,224.597,-0.208
515.663,224.594,-0.209
516.486,224.591,-0.209
517.234,224.588,-0.209
517.983,224.586,-0.209
518.731,224.583,-0.209
519.554,224.580,-0.208
520.303,224.577,-0.208
521.051,224.575,-0.208
521.799,224.572,-0.208
522.622,224.569,-0.208
523.371,224.566,-0.207
524.119,224.563,-0.207
524.867,224.561,-0.207
525.690,224.558,-0.207
526.439,224.555,-0.206
527.187,224.552,-0.206
527.935,224.550,-0.206
528.758,224.547,-0.206
529.507,224.544,-0.205
530.255,224.541,-0.205
531.003,224.539,-0.205
531.826,224.536,-0.205
532.575,224.533,-0.205
533.323,224.530,-0.205
534.071,224.528,-0.204
534.894,224.525,-0.204
535.643,224.522,-0.204
536.391,224.519,-0.204
537.139,224.517,-0.204
537.962,224.514,-0.204
538.711,224.511,-0.204
539.459,224.509,-0.204
540.207,224.506,-0.204
541.030,224.503,-0.204
541.779,224.500,-0.204
542.527,224.498,-0.204
543.275,224.495,-0.204
544.098,224.492,-0.204
544.847,224.489,-0.204
545.595,224.487,-0.204
546.343,224.484,-0.204
547.167,224.481,-0.204
547.915,224.478,-0.204
548.663,224.476,-0.205
549.411,224.473,-0.205
550.235,224.470,-0.205
550.983,224.467,-0.205
551.731,224.465,-0.205
552.479,224.462,-0.205
553.303,224.459,-0.205
554.051,224.457,-0.205
554.799,224.454,-0.205
555.548,224.451,-0.205
556.371,224.448,-0.205
557.119,224.446,-0.205
557.867,224.443,-0.205
558.616,224.440,-0.205
559.439,224.437,-0.206
560.187,224.435,-0.206
560.935,224.432,-0.206
561.684,224.429,-0.206
562.432,224.426,-0.206
563.255,224.424,-0.206
564.003,224.421,-0.206
564.752,224.418,-0.206
565.500,224.415,-0.206
566.323,224.413,-0.206
567.071,224.410,-0.206
567.820,224.407,-0.206
568.568,224.404,-0.205
569.391,224.402,-0.205
570.139,224.399,-0.205
570.888,224.396,-0.205
571.636,224.393,-0.205
572.459,224.391,-0.205
573.207,224.388,-0.205
573.956,224.385,-0.205
574.704,224.382,-0.205
575.527,224.380,-0.205
576.276,224.377,-0.205
577.024,224.374,-0.205
577.772,224.371,-0.205
578.595,224.369,-0.205
579.344,224.366,-0.205
580.092,224.363,-0.205
580.840,224.360,-0.205
581.663,224.358,-0.205
582.412,224.355,-0.205
583.160,224.352,-0.205
583.908,224.350,-0.205
584.731,224.347,-0.205
585.480,224.344,-0.205
586.228,224.341,-0.205
586.976,224.339,-0.205
587.799,224.336,-0.205
588.548,224.333,-0.205
589.296,224.330,-0.205
590.044,224.328,-0.205
590.867,224.325,-0.205
591.616,224.322,-0.205
592.364,224.319,-0.205
593.112,224.317,-0.205
593.935,224.314,-0.205
594.684,224.311,-0.205
595.432,224.308,-0.205
596.180,224.306,-0.205
597.004,224.303,-0.205
597.752,224.300,-0.205
598.500,224.297,-0.205
599.248,224.295,-0.205
600.072,224.292,-0.205
601.044,224.288,-0.205
601.793,224.286,-0.205
602.541,224.283,-0.205
603.364,224.280,-0.205
604.112,224.277,-0.205
604.861,224.275,-0.205
605.609,224.272,-0.205
606.432,224.269,-0.205
607.180,224.266,-0.205
607.929,224.264,-0.205
608.677,224.261,-0.205
609.500,224.258,-0.205
610.248,224.255,-0.205
610.996,224.253,-0.205
611.738,224.250,-0.205
612.546,224.247,-0.204
613.269,224.244,-0.203
613.978,224.242,-0.201
614.672,224.240,-0.199
615.412,224.237,-0.195
616.065,224.235,-0.190
616.696,224.233,-0.185
617.287,224.231,-0.180
617.893,224.229,-0.175
618.410,224.228,-0.171
618.895,224.226,-0.167
619.350,224.225,-0.163
619.816,224.224,-0.159
620.213,224.223,-0.156
620.586,224.222,-0.153
620.936,224.221,-0.150
621.264,224.220,-0.147
621.600,224.219,-0.144
621.886,224.218,-0.142
622.155,224.218,-0.140
622.407,224.217,-0.137
622.666,224.216,-0.135
622.886,224.216,-0.133
623.093,224.215,-0.132
623.287,224.215,-0.130
623.485,224.214,-0.128
623.655,224.214,-0.127
623.814,224.214,-0.126
623.963,224.213,-0.124
624.115,224.213,-0.123
624.246,224.213,-0.122
624.368,224.213,-0.121
624.483,224.212,-0.120
624.600,224.212,-0.119
624.700,224.212,-0.118
624.794,224.212,-0.118
624.882,224.212,-0.117
624.973,224.211,-0.116
625.050,224.211,-0.115
625.122,224.211,-0.115
625.190,224.211,-0.114
625.259,224.211,-0.114
625.318,224.211,-0.113
625.374,224.211,-0.113
625.426,224.210,-0.112
625.479,224.210,-0.112
625.525,224.210,-0.111
625.567,224.210,-0.111
625.607,224.210,-0.111
625.649,224.210,-0.110
625.684,224.210,-0.110
625.716,224.210,-0.110
625.747,224.210,-0.110
625.779,224.210,-0.109
625.806,224.210,-0.109
625.831,224.210,-0.109
625.855,224.210,-0.109
625.879,224.210,-0.108
625.900,224.210,-0.108
625.919,224.209,-0.108
625.937,224.209,-0.108
625.956,224.209,-0.108
625.972,224.209,-0.108
625.987,224.209,-0.108
626.001,224.209,-0.107
626.015,224.209,-0.107
626.027,224.209,-0.107
626.039,224.209,-0.107
626.049,224.209,-0.107
626.061,224.209,-0.107
626.070,224.209,-0.107
626.079,224.209,-0.107
626.087,224.209,-0.107
626.096,224.209,-0.107
626.103,224.209,-0.107
626.110,224.209,-0.107
626.116,224.209,-0.107
626.122,224.209,-0.106
626.128,224.209,-0.106
626.133,224.209,-0.106
626.138,224.209,-0.106
626.143,224.209,-0.106
626.147,224.209,-0.106
626.151,224.209,-0.106
626.155,224.209,-0.106
626.159,224.209,-0.106
626.162,224.209,-0.106
626.165,224.209,-0.106
626.168,224.209,-0.106
626.171,224.209,-0.106
626.174,224.209,-0.106
626.176,224.209,-0.106
626.178,224.209,-0.106
626.180,224.209,-0.106
626.183,224.209,-0.106
626.184,224.209,-0.106
626.186,224.209,-0.106
626.188,224.209,-0.106
626.189,224.209,-0.106
626.191,224.209,-0.106
626.192,224.209,-0.106
626.193,224.209,-0.106
626.195,224.209,-0.106
626.196,224.209,-0.106
626.197,224.209,-0.106
626.198,224.209,-0.106
626.199,224.209,-0.106
626.199,224.209,-0.106
626.200,224.209,-0.106
626.201,224.209,-0.106
626.202,224.209,-0.106
626.202,224.209,-0.106
626.203,224.209,-0.106
626.203,224.209,-0.106
626.204,224.209,-0.106
626.205,224.209,-0.106
626.205,224.209,-0.106
626.205,224.209,-0.106
626.206,224.209,-0.106
626.206,224.209,-0.106
626.207,224.209,-0.106
626.207,224.209,-0.106
626.207,224.209,-0.106
626.208,224.209,-0.106
626.208,224.209,-0.106
626.208,224.209,-0.106
626.208,224.209,-0.106
626.209,224.209,-0.106
626.209,224.209,-0.106
626.209,224.209,-0.106
626.209,224.209,-0.106
626.209,224.209,-0.106
626.209,224.209,-0.106
626.210,224.209,-0.106
626.210,224.209,-0.106
626.210,224.209,-0.106
626.210,224.209,-0.106
626.210,224.209,-0.106
626.210,224.209,-0.106
626.210,224.209,-0.106
626.210,224.209,-0.106
626.211,224.209,-0.106
626.211,224.209,-0.106
626.211,224.209,-0.106
626.211,224.209,-0.106
626.211,224.209,-0.106
626.211,224.209,-0.106
626.211,224.209,-0.106
626.211,224.209,-0.106
626.211,224.209,-0.106
626.211,224.209,-0.106
626.211,224.209,-0.106
626.211,224.209,-0.106
626.211,224.209,-0.106
626.165,224.209,-0.102
626.061,224.209,-0.095
625.926,224.209,-0.085
625.753,224.210,-0.073
625.544,224.210,-0.058
625.274,224.210,-0.040
624.997,224.210,-0.022
624.691,224.210,-0.002
624.357,224.210,0.019
623.959,224.210,0.042
623.573,224.209,0.064
623.165,224.209,0.086
622.735,224.208,0.108
622.239,224.207,0.132
621.769,224.205,0.153
621.282,224.204,0.174
620.779,224.202,0.193
620.207,224.200,0.213
619.673,224.198,0.230
619.125,224.196,0.246
618.565,224.193,0.260
617.935,224.190,0.274
617.352,224.187,0.285
616.758,224.184,0.295
616.155,224.181,0.303
615.480,224.177,0.310
614.858,224.174,0.315
614.229,224.170,0.318
613.592,224.167,0.320
612.883,224.163,0.320
612.232,224.159,0.319
611.576,224.156,0.317
610.913,224.152,0.314
610.178,224.148,0.309
609.505,224.144,0.304
608.827,224.141,0.298
608.144,224.137,0.291
607.389,224.134,0.284
606.698,224.130,0.276
606.004,224.127,0.268
605.307,224.124,0.260
604.536,224.121,0.251
603.832,224.118,0.243
603.125,224.115,0.235
602.416,224.112,0.227
601.704,224.109,0.219
600.919,224.106,0.211
600.202,224.104,0.204
599.484,224.101,0.198
598.764,224.099,0.192
597.970,224.096,0.186
597.246,224.094,0.181
596.521,224.092,0.177
595.794,224.090,0.173
594.993,224.087,0.170
594.264,224.085,0.167
593.533,224.083,0.165
592.802,224.081,0.164
591.996,224.079,0.163
591.262,224.076,0.163
590.527,224.074,0.163
589.792,224.072,0.163
588.982,224.070,0.165
588.244,224.068,0.166
587.507,224.066,0.168
586.768,224.063,0.170
585.955,224.061,0.173
585.215,224.059,0.175
584.475,224.056,0.178
583.734,224.054,0.181
582.919,224.051,0.184
582.177,224.049,0.187
581.435,224.047,0.190
580.692,224.044,0.193
579.875,224.041,0.196
579.132,224.039,0.199
578.388,224.036,0.202
577.644,224.033,0.205
576.826,224.030,0.207
576.081,224.028,0.209
575.337,224.025,0.212
574.592,224.022,0.213
573.772,224.019,0.215
573.027,224.016,0.217
572.281,224.014,0.218
571.536,224.011,0.219
570.715,224.008,0.220
569.969,224.005,0.220
569.223,224.002,0.221
568.477,223.999,0.221
567.656,223.996,0.221
566.909,223.993,0.221
566.162,223.990,0.220
565.416,223.987,0.220
564.594,223.984,0.219
563.847,223.981,0.218
563.100,223.978,0.217
562.353,223.975,0.217
561.531,223.972,0.215
560.784,223.970,0.214
560.037,223.967,0.213
559.289,223.964,0.212
558.467,223.961,0.211
557.720,223.958,0.210
556.972,223.956,0.209
556.225,223.953,0.208
555.477,223.950,0.207
554.655,223.947,0.206
553.907,223.945,0.205
553.159,223.942,0.204
552.411,223.939,0.203
551.589,223.936,0.202
550.841,223.934,0.202
550.093,223.931,0.201
549.345,223.928,0.201
548.522,223.926,0.200
547.774,223.923,0.200
547.026,223.920,0.200
546.278,223.918,0.199
545.456,223.915,0.199
544.708,223.912,0.199
543.959,223.910,0.199
543.211,223.907,0.199
542.389,223.904,0.200
541.640,223.902,0.200
540.892,223.899,0.200
540.144,223.896,0.200
539.321,223.893,0.201
538.573,223.891,0.201
537.825,223.888,0.202
537.077,223.886,0.202
536.254,223.883,0.202
535.506,223.880,0.203
534.757,223.877,0.203
534.009,223.875,0.204
533.186,223.872,0.204
532.438,223.869,0.204
531.690,223.866,0.205
530.941,223.864,0.205
530.118,223.861,0.206
529.370,223.858,0.206
528.622,223.855,0.206
527.874,223.853,0.206
527.051,223.850,0.207
526.302,223.847,0.207
525.554,223.844,0.207
524.806,223.842,0.207
523.983,223.839,0.207
523.235,223.836,0.207
522.486,223.833,0.207
521.738,223.831,0.207
520.915,223.828,0.207
520.167,223.825,0.207
519.418,223.822,0.207
518.670,223.819,0.207
517.847,223.817,0.207
517.099,223.814,0.207
516.350,223.811,0.207
515.602,223.808,0.207
514.779,223.805,0.206
514.031,223.803,0.206
513.282,223.800,0.206
512.534,223.797,0.206
511.711,223.794,0.206
510.963,223.792,0.206
510.214,223.789,0.206
509.466,223.786,0.205
508.718,223.784,0.205
507.895,223.781,0.205
507.146,223.778,0.205
506.398,223.775,0.205
505.650,223.773,0.205
504.827,223.770,0.205
504.078,223.767,0.205
503.330,223.764,0.205
502.582,223.762,0.204
501.759,223.759,0.204
501.010,223.756,0.204
500.262,223.753,0.204
499.514,223.751,0.204
498.691,223.748,0.204
497.942,223.745,0.204
497.194,223.743,0.204
496.446,223.740,0.204
495.623,223.737,0.204
494.874,223.734,0.204
494.126,223.732,0.204
493.378,223.729,0.205
492.555,223.726,0.205
491.806,223.723,0.205
491.058,223.721,0.205
490.310,223.718,0.205
489.487,223.715,0.205
488.738,223.712,0.205
487.990,223.710,0.205
487.242,223.707,0.205
486.419,223.704,0.205
485.670,223.701,0.205
484.922,223.699,0.205
484.174,223.696,0.205
483.351,223.693,0.205
482.602,223.690,0.205
481.854,223.688,0.205
481.106,223.685,0.205
480.283,223.682,0.205
479.534,223.679,0.205
478.786,223.677,0.205
478.038,223.674,0.205
477.215,223.671,0.205
476.466,223.668,0.205
475.718,223.666,0.205
474.970,223.663,0.205
474.146,223.660,0.205
473.398,223.657,0.205
472.650,223.655,0.205
471.902,223.652,0.205
471.078,223.649,0.205
470.330,223.646,0.205
469.582,223.644,0.205
468.834,223.641,0.205
468.010,223.638,0.205
467.262,223.635,0.205
466.514,223.633,0.205
465.765,223.630,0.205
464.942,223.627,0.205
464.194,223.624,0.205
463.446,223.622,0.205
462.697,223.619,0.205
461.949,223.616,0.205
461.126,223.613,0.205
460.378,223.611,0.205
459.629,223.608,0.205
458.881,223.605,0.205
458.058,223.602,0.205
457.310,223.600,0.205
456.561,223.597,0.205
455.813,223.594,0.205
454.990,223.591,0.205
454.242,223.589,0.205
453.493,223.586,0.205
452.745,223.583,0.205
451.922,223.580,0.205
451.174,223.578,0.205
450.425,223.575,0.205
449.677,223.572,0.205
448.854,223.570,0.205
448.106,223.567,0.205
447.357,223.564,0.205
446.609,223.561,0.205
445.786,223.559,0.205
445.038,223.556,0.205
444.289,223.553,0.205
443.541,223.551,0.205
442.718,223.548,0.205
441.969,223.545,0.205
441.221,223.542,0.205
440.473,223.540,0.205
439.654,223.537,0.205
438.916,223.534,0.204
438.189,223.531,0.203
437.474,223.529,0.202
436.706,223.526,0.199
436.026,223.524,0.196
435.366,223.522,0.192
434.727,223.520,0.187
434.053,223.517,0.181
433.480,223.517,0.066
432.943,223.518,-0.150
432.442,223.522,-0.462
431.930,223.530,-0.914
431.494,223.541,-1.407
431.088,223.555,-1.979
430.708,223.573,-2.625
430.321,223.596,-3.418
429.993,223.620,-4.203
429.687,223.647,-5.049
429.401,223.677,-5.951
429.112,223.712,-7.007
428.866,223.747,-8.016
428.639,223.783,-9.072
428.427,223.821,-10.171
428.213,223.864,-11.429
428.033,223.905,-12.611
427.866,223.946,-13.829
427.712,223.987,-15.079
427.556,224.033,-16.493
427.426,224.075,-17.807
427.307,224.116,-19.149
427.197,224.158,-20.516
427.096,224.198,-21.908
426.996,224.242,-23.465
426.913,224.280,-24.903
426.837,224.318,-26.360
426.768,224.354,-27.835
426.700,224.392,-29.479
426.645,224.426,-30.990
426.594,224.458,-32.516
426.549,224.488,-34.056
426.506,224.520,-35.766
426.470,224.547,-37.333
426.439,224.572,-38.912
426.412,224.596,-40.502
426.385,224.619,-42.263
426.365,224.639,-43.874
426.347,224.657,-45.493
426.332,224.674,-47.121
426.318,224.689,-48.922
426.308,224.702,-50.566
426.299,224.713,-52.217
426.292,224.722,-53.874
426.287,224.731,-55.704
426.283,224.737,-57.374
426.280,224.741,-59.049
426.278,224.744,-60.729
426.278,224.746,-62.583
426.278,224.746,-64.272
426.278,224.744,-65.966
426.279,224.741,-67.663
426.281,224.737,-69.534
426.283,224.732,-71.239
426.285,224.725,-72.947
426.287,224.718,-74.657
426.289,224.708,-76.543
426.291,224.698,-78.259
426.297,224.665,-79.935
426.305,224.611,-81.574
426.316,224.520,-83.324
426.326,224.409,-84.865
426.335,224.267,-86.351
426.342,224.091,-87.777
426.345,223.855,-89.270
426.342,223.608,-90.553
426.334,223.329,-91.752
426.319,223.022,-92.860
426.293,222.655,-93.967
426.263,222.302,-94.880
426.226,221.934,-95.700
426.184,221.555,-96.430
426.130,221.127,-97.124
426.077,220.732,-97.668
426.020,220.332,-98.127
425.960,219.931,-98.503
425.891,219.487,-98.822
425.827,219.084,-99.036
425.762,218.681,-99.177
425.697,218.279,-99.251
425.625,217.837,-99.253
425.560,217.436,-99.195
425.496,217.035,-99.081
425.433,216.634,-98.915
425.372,216.233,-98.701
425.306,215.790,-98.413
425.249,215.385,-98.112
425.193,214.977,-97.776
425.140,214.566,-97.409
425.084,214.107,-96.973
425.035,213.685,-96.553
424.989,213.256,-96.115
424.946,212.820,-95.661
424.902,212.330,-95.148
424.865,211.875,-94.673
424.831,211.410,-94.193
424.800,210.934,-93.711
424.770,210.397,-93.182
424.747,209.895,-92.705
424.727,209.381,-92.234
424.710,208.853,-91.771
424.697,208.256,-91.276
424.689,207.700,-90.842
424.685,207.133,-90.428
424.685,206.554,-90.038
424.689,205.905,-89.640
424.696,205.305,-89.307
424.707,204.696,-89.004
424.720,204.078,-88.733
424.739,203.393,-88.474
424.758,202.769,-88.272
424.778,202.146,-88.104
424.800,201.528,-87.968
424.826,200.856,-87.857
424.849,200.255,-87.787
424.872,199.666,-87.747
424.895,199.090,-87.735
424.919,198.476,-87.753
424.940,197.935,-87.794
424.960,197.429,-87.724
424.980,196.955,-87.549
425.004,196.472,-87.238
425.026,196.062,-86.864
425.050,195.679,-86.405
425.076,195.321,-85.864
425.107,194.957,-85.179
425.137,194.648,-84.486
425.169,194.360,-83.727
425.202,194.092,-82.906
425.241,193.820,-81.933
425.277,193.589,-80.994
425.315,193.375,-80.005
425.354,193.177,-78.968
425.397,192.976,-77.774
425.437,192.807,-76.646
425.478,192.651,-75.480
425.518,192.507,-74.277
425.563,192.362,-72.912
425.603,192.240,-71.640
425.643,192.128,-70.338
425.683,192.026,-69.007
425.725,191.924,-67.512
425.763,191.839,-66.128
425.799,191.762,-64.721
425.835,191.691,-63.292
425.869,191.627,-61.843
425.905,191.564,-60.226
425.936,191.513,-58.739
425.966,191.467,-57.235
425.994,191.425,-55.715
426.023,191.385,-54.026
426.048,191.353,-52.476
426.071,191.324,-50.914
426.093,191.299,-49.340
426.114,191.275,-47.595
426.132,191.257,-45.998
426.148,191.241,-44.391
426.163,191.228,-42.775
426.177,191.215,-40.987
426.188,191.206,-39.354
426.197,191.199,-37.713
426.205,191.193,-36.065
426.212,191.189,-34.244
426.217,191.186,-32.582
426.220,191.184,-30.915
426.221,191.183,-29.242
426.222,191.183,-27.396
426.220,191.184,-25.713
426.218,191.185,-24.025
426.214,191.186,-22.333
426.208,191.188,-20.467
426.202,191.190,-18.767
426.195,191.193,-17.064
426.186,191.195,-15.358
426.176,191.197,-13.477
426.166,191.200,-11.764
426.154,191.202,-10.049
426.142,191.203,-8.331
426.128,191.205,-6.439
426.114,191.206,-4.717
426.100,191.207,-2.992
426.130,191.206,-1.350
426.216,191.207,0.349
426.336,191.210,1.792
426.496,191.219,3.123
426.688,191.234,4.341
426.934,191.258,5.546
427.179,191.286,6.531
427.442,191.320,7.406
427.720,191.360,8.175
428.039,191.410,8.894
428.338,191.459,9.446
428.643,191.513,9.901
428.952,191.569,10.261
429.298,191.633,10.550
429.616,191.693,10.731
429.939,191.755,10.833
430.265,191.818,10.863
430.627,191.887,10.813
430.961,191.950,10.704
431.297,192.012,10.535
431.636,192.074,10.310
432.013,192.141,9.999
432.359,192.199,9.668
432.708,192.257,9.292
433.062,192.312,8.877
433.421,192.365,8.428
433.824,192.421,7.896
434.198,192.469,7.388
434.580,192.515,6.859
434.972,192.559,6.313
435.415,192.603,5.696
435.830,192.640,5.127
436.257,192.674,4.552
436.697,192.705,3.975
437.199,192.734,3.343
437.670,192.757,2.772
438.156,192.776,2.209
438.658,192.790,1.655
439.229,192.801,1.063
439.763,192.806,0.545
440.311,192.806,0.050
440.871,192.802,-0.416
441.501,192.792,-0.892
442.084,192.779,-1.289
442.677,192.762,-1.651
443.280,192.741,-1.974
443.953,192.715,-2.282
444.572,192.687,-2.524
445.198,192.657,-2.728
445.828,192.626,-2.895
446.527,192.589,-3.038
447.165,192.554,-3.134
447.807,192.518,-3.198
448.451,192.481,-3.232
449.163,192.441,-3.235
449.812,192.405,-3.211
450.464,192.369,-3.162
451.118,192.333,-3.090
451.840,192.296,-2.985
452.499,192.263,-2.871
453.160,192.231,-2.739
453.825,192.201,-2.592
454.560,192.170,-2.414
455.231,192.144,-2.240
455.907,192.119,-2.056
456.586,192.097,-1.863
457.339,192.076,-1.644
458.027,192.058,-1.442
458.718,192.044,-1.238
459.413,192.031,-1.036
460.181,192.020,-0.818
460.883,192.012,-0.625
461.587,192.007,-0.440
462.294,192.004,-0.264
463.075,192.003,-0.082
463.787,192.003,0.071
464.502,192.006,0.212
465.218,192.010,0.339
466.009,192.017,0.463
466.730,192.024,0.561
467.453,192.032,0.645
468.177,192.041,0.714
468.976,192.052,0.773
469.703,192.062,0.813
470.432,192.073,0.839
471.163,192.084,0.852
471.894,192.094,0.852
472.700,192.106,0.839
473.435,192.117,0.816
474.170,192.127,0.784
474.906,192.136,0.743
475.716,192.146,0.688
476.454,192.154,0.632
477.193,192.162,0.570
477.932,192.168,0.504
478.747,192.174,0.426
479.487,192.179,0.353
480.229,192.182,0.278
480.970,192.185,0.203
481.787,192.187,0.121
482.530,192.187,0.047
483.273,192.187,-0.025
484.016,192.186,-0.094
484.834,192.183,-0.167
485.579,192.180,-0.230
486.323,192.177,-0.288
487.067,192.172,-0.342
487.887,192.166,-0.395
488.632,192.161,-0.438
489.377,192.155,-0.476
490.122,192.148,-0.509
490.942,192.140,-0.539
491.688,192.133,-0.560
492.433,192.125,-0.577
493.179,192.118,-0.588
494.000,192.109,-0.595
494.746,192.102,-0.596
495.492,192.094,-0.593
496.238,192.086,-0.586
497.059,192.078,-0.574
497.805,192.071,-0.560
498.551,192.064,-0.542
499.298,192.057,-0.522
500.119,192.050,-0.498
500.866,192.043,-0.473
501.612,192.038,-0.448
502.359,192.032,-0.421
503.181,192.027,-0.391
503.927,192.022,-0.363
504.674,192.017,-0.335
505.421,192.013,-0.308
506.243,192.009,-0.278
506.990,192.006,-0.252
507.737,192.003,-0.228
508.485,192.001,-0.204
509.307,191.998,-0.180
510.054,191.996,-0.160
510.802,191.994,-0.141
511.549,191.992,-0.124
512.372,191.991,-0.108
513.119,191.990,-0.096
513.867,191.988,-0.085
514.615,191.987,-0.076
515.437,191.986,-0.069
516.185,191.986,-0.064
516.933,191.985,-0.062
517.681,191.984,-0.061
518.429,191.983,-0.061
519.252,191.982,-0.064
520.000,191.981,-0.067
520.748,191.981,-0.072
521.496,191.980,-0.078
522.319,191.978,-0.086
523.068,191.977,-0.094
523.816,191.976,-0.103
524.564,191.974,-0.112
525.387,191.972,-0.123
526.135,191.971,-0.133
526.884,191.969,-0.143
527.632,191.967,-0.153
528.455,191.965,-0.165
529.204,191.962,-0.175
529.952,191.960,-0.184
530.700,191.957,-0.194
531.523,191.954,-0.203
532.272,191.952,-0.212
533.020,191.949,-0.219
533.768,191.946,-0.226
534.591,191.942,-0.233
535.340,191.939,-0.239
536.088,191.936,-0.244
536.836,191.933,-0.248
537.659,191.929,-0.252
538.408,191.926,-0.255
539.156,191.923,-0.257
539.904,191.919,-0.258
540.727,191.915,-0.259
541.476,191.912,-0.258
542.224,191.909,-0.258
542.972,191.905,-0.257
543.795,191.902,-0.255
544.543,191.898,-0.253
545.292,191.895,-0.250
546.040,191.892,-0.247
546.863,191.888,-0.244
547.611,191.885,-0.240
548.359,191.882,-0.237
549.108,191.879,-0.233
549.931,191.876,-0.229
550.679,191.873,-0.225
551.427,191.870,-0.221
552.175,191.867,-0.218
552.998,191.864,-0.214
553.747,191.861,-0.210
554.495,191.859,-0.207
555.243,191.856,-0.204
556.066,191.853,-0.201
556.815,191.851,-0.198
557.563,191.848,-0.195
558.311,191.845,-0.193
559.134,191.843,-0.191
559.882,191.840,-0.190
560.631,191.838,-0.188
561.379,191.835,-0.187
562.202,191.833,-0.186
562.950,191.830,-0.186
563.699,191.828,-0.185
564.447,191.825,-0.185
565.195,191.823,-0.186
566.018,191.820,-0.186
566.767,191.818,-0.187
567.515,191.815,-0.187
568.263,191.813,-0.188
569.086,191.810,-0.189
569.835,191.808,-0.190
570.583,191.805,-0.192
571.331,191.803,-0.193
572.155,191.800,-0.194
572.903,191.797,-0.196
573.651,191.795,-0.197
574.400,191.792,-0.199
575.223,191.789,-0.200
575.971,191.787,-0.201
576.719,191.784,-0.203
577.468,191.781,-0.204
578.291,191.778,-0.205
579.039,191.776,-0.206
579.787,191.773,-0.207
580.536,191.770,-0.208
581.359,191.767,-0.209
582.107,191.765,-0.210
582.856,191.762,-0.211
583.604,191.759,-0.211
584.427,191.756,-0.212
585.175,191.753,-0.212
585.924,191.750,-0.212
586.672,191.748,-0.212
